time unit: s, uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data, uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[11], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[10], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[9], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[8], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[7], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[6], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[5], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[4], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[3], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[2], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[1], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[0], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|rx_on, 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, 
2418, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2419, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2420, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2421, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2422, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2423, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2424, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2425, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2426, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2427, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2428, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2429, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2430, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2431, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2432, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2433, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2434, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2435, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2436, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2437, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2438, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2439, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2440, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2441, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2442, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2443, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2444, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2445, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2446, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2447, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2448, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2449, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2450, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2451, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2452, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2453, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2454, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2455, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2456, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2457, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2458, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2459, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2460, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
2461, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2462, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2463, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2464, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2465, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2466, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2467, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2468, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2469, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
2470, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2471, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2472, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2473, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2474, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2475, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2476, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2477, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
2478, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
2479, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2480, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2481, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2482, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2483, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2484, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2485, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2486, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2487, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2488, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2489, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2490, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2491, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2492, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2493, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2494, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2495, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2496, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2497, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2498, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2499, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2500, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2501, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2502, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2503, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2504, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2505, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2506, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2507, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2508, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2509, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2510, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2511, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2512, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2513, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2514, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2515, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2516, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2517, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2518, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2519, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2520, 100100011011, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
2521, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2522, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2523, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2524, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2525, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2526, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2527, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2528, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2529, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2530, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2531, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2532, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2533, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2534, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
2535, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2536, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2537, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2538, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2539, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2540, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2541, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2542, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2543, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2544, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
2545, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2546, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2547, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2548, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2549, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2550, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2551, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2552, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2553, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
2554, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2555, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2556, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2557, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2558, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2559, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2560, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2561, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2562, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2563, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2564, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2565, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2566, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2567, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2568, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2569, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2570, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2571, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2572, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2573, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2574, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2575, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2576, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2577, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2578, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2579, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2580, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2581, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2582, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2583, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2584, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2585, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2586, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2587, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2588, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2589, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2590, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2591, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
2592, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2593, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2594, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2595, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2596, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2597, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2598, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2599, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2600, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2601, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
2602, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2603, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2604, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2605, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2606, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2607, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2608, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2609, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2610, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2611, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2612, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2613, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2614, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2615, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2616, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2617, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2618, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2619, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
2620, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2621, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2622, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2623, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2624, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2625, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2626, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2627, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2628, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2629, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2630, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2631, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2632, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2633, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2634, 100100011011, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
2635, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2636, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2637, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2638, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2639, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2640, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2641, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2642, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2643, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2644, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2645, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
2646, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2647, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2648, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
2649, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2650, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2651, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2652, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2653, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2654, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2655, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2656, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2657, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2658, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2659, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2660, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2661, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2662, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2663, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2664, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2665, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2666, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2667, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
2668, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2669, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2670, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2671, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
2672, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
2673, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
2674, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
2675, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
2676, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
2677, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
